"No.","Time","Source","Destination","Protocol","Length","Info"
"9475","90.389457","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9476","90.389457","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9477","90.389512","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#149] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3479696 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9478","90.389526","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9479","90.389526","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9480","90.389526","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9481","90.389526","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9482","90.389526","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9483","90.389526","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9484","90.389526","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9485","90.389526","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9486","90.389526","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9487","90.389526","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9488","90.389526","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9489","90.389526","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9490","90.389526","146.75.58.248","192.168.0.10","TCP","1510","[TCP Previous segment not captured] 443  >  64213 [ACK] Seq=3526288 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9491","90.389526","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3527744 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9492","90.389526","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=3529200 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9493","90.389526","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3530656 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9494","90.389556","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#150] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3481152 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9495","90.389637","146.75.58.248","192.168.0.10","TCP","1407","443  >  64213 [PSH, ACK] Seq=3532112 Ack=1062 Win=148480 Len=1353 [TCP segment of a reassembled PDU]"
"9496","90.389640","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#151] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3482608 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9497","90.389667","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [PSH, ACK] Seq=3216160 Ack=1062 Win=148480 Len=1456"
"9498","90.389667","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [ACK] Seq=3217616 Ack=1062 Win=148480 Len=1456"
"9499","90.389667","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [PSH, ACK] Seq=3221984 Ack=1062 Win=148480 Len=1456"
"9500","90.389667","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [ACK] Seq=3223440 Ack=1062 Win=148480 Len=1456"
"9501","90.389667","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [PSH, ACK] Seq=3224896 Ack=1062 Win=148480 Len=1456"
"9502","90.389667","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3261296 Ack=1062 Win=148480 Len=1456"
"9503","90.389667","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3264208 Ack=1062 Win=148480 Len=1456"
"9504","90.389667","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3267120 Ack=1062 Win=148480 Len=1456"
"9505","90.389667","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3268576 Ack=1062 Win=148480 Len=1456"
"9506","90.389667","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3270032 Ack=1062 Win=148480 Len=1456"
"9507","90.389667","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3271488 Ack=1062 Win=148480 Len=1456"
"9508","90.389685","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#152] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3484064 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9509","90.389773","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#153] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3485520 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9510","90.389846","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#154] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3486976 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9511","90.389892","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#155] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3488432 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9512","90.389909","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#156] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3489888 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9513","90.389954","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#157] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3491344 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9514","90.389971","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#158] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3492800 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9515","90.390016","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#159] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3494256 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9516","90.390034","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#160] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3495712 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9517","90.390073","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#161] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3497168 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9518","90.390093","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#162] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3498624 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9519","90.390139","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#163] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3500080 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9520","90.390156","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#164] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3501536 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9521","90.390201","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#165] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3502992 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9522","90.390220","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#166] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3504448 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9523","90.390258","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#167] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3505904 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9524","90.390276","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#168] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3507360 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9525","90.390320","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#169] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9526","90.390360","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#170] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3526288 SRE=3527744 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9527","90.390407","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#171] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3526288 SRE=3529200 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9528","90.390427","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#172] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3526288 SRE=3530656 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9529","90.390467","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#173] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3526288 SRE=3532112 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9530","90.390485","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#174] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9531","90.390522","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#175] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3216160 SRE=3217616 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9532","90.390540","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#176] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3217616 SRE=3219072 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9533","90.390585","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#177] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3221984 SRE=3223440 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9534","90.390602","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#178] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3223440 SRE=3224896 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9535","90.390647","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#179] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3224896 SRE=3226352 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9536","90.390668","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#180] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3264208 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9537","90.390713","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#181] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3267120 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9538","90.390736","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#182] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3268576 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9539","90.390861","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#183] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3270032 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9540","90.390893","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#184] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3271488 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9541","90.390916","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#185] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3272944 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9542","90.394592","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3272944 Ack=1062 Win=148480 Len=1456"
"9543","90.394592","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3274400 Ack=1062 Win=148480 Len=1456"
"9544","90.394592","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3275856 Ack=1062 Win=148480 Len=1456"
"9545","90.394592","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3277312 Ack=1062 Win=148480 Len=1456"
"9546","90.394592","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3278768 Ack=1062 Win=148480 Len=1456"
"9547","90.394592","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3280224 Ack=1062 Win=148480 Len=1456"
"9548","90.394592","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3281680 Ack=1062 Win=148480 Len=1456"
"9549","90.394592","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3283136 Ack=1062 Win=148480 Len=1456"
"9550","90.394592","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3284592 Ack=1062 Win=148480 Len=1456"
"9551","90.394592","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3286048 Ack=1062 Win=148480 Len=1456"
"9552","90.394743","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#186] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3274400 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9553","90.394784","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#187] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3275856 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9554","90.394809","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#188] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3277312 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9555","90.394832","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#189] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3278768 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9556","90.394858","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#190] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3280224 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9557","90.394887","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#191] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3281680 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9558","90.394920","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#192] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3283136 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9559","90.394923","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3287504 Ack=1062 Win=148480 Len=1456"
"9560","90.394972","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#193] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3284592 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9561","90.395020","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#194] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3286048 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9562","90.395075","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#195] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3287504 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9563","90.395134","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#196] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3288960 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9564","90.404539","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3288960 Ack=1062 Win=148480 Len=1456"
"9565","90.404539","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3290416 Ack=1062 Win=148480 Len=1456"
"9566","90.404539","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3291872 Ack=1062 Win=148480 Len=1456"
"9567","90.404539","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3293328 Ack=1062 Win=148480 Len=1456"
"9568","90.404539","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3294784 Ack=1062 Win=148480 Len=1456"
"9569","90.404539","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3296240 Ack=1062 Win=148480 Len=1456"
"9570","90.404539","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3297696 Ack=1062 Win=148480 Len=1456"
"9571","90.404539","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3299152 Ack=1062 Win=148480 Len=1456"
"9572","90.404539","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3300608 Ack=1062 Win=148480 Len=1456"
"9573","90.404539","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3302064 Ack=1062 Win=148480 Len=1456"
"9574","90.404774","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#197] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3290416 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9575","90.404783","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3303520 Ack=1062 Win=148480 Len=1456"
"9576","90.404881","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#198] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3291872 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9577","90.404925","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#199] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3293328 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9578","90.404984","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#200] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3294784 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9579","90.405008","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#201] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3296240 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9580","90.405048","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#202] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3297696 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9581","90.405107","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#203] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3299152 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9582","90.405167","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#204] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3300608 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9583","90.405229","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#205] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3302064 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9584","90.405298","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#206] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3303520 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9585","90.405353","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#207] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3254016 SRE=3304976 SLE=3526288 SRE=3533465 SLE=3319536 SRE=3508816 SLE=3307888 SRE=3318080"
"9586","90.411561","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3304976 Ack=1062 Win=148480 Len=1456"
"9587","90.411561","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3306432 Ack=1062 Win=148480 Len=1456"
